MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
40:23:43:4c:fa:8c,DESKTOP-2PSULFP,Laptop;10,2020-03-25 19:34:01,268,-54,39.59327671,-84.14923857,249,28.944000244140625,BT
e6:93:68:6c:6e:5c,Kid's Room,Uncategorized;10,2020-03-25 19:34:03,7936,-68,39.59337365,-84.14958821,244,21.440000534057617,BT
10:7b:44:11:fd:44,Hilton Hotel,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:03,36,-52,39.59337365,-84.14958821,244,21.440000534057617,WIFI
10:7b:44:11:fd:48,Hilton Hotel,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:03,157,-37,39.59337365,-84.14958821,244,21.440000534057617,WIFI
10:7b:44:11:fd:40,Hilton Hotel,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:03,3,-23,39.59337365,-84.14958821,244,21.440000534057617,WIFI
0e:02:8e:a6:e2:0f,ORBI60,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:03,3,-71,39.59337365,-84.14958821,244,21.440000534057617,WIFI
10:da:43:a0:e1:bc,NETGEAR11,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:03,1,-78,39.59337365,-84.14958821,244,21.440000534057617,WIFI
b0:39:56:d4:87:16,NETGEAR17,[WPA2-PSK-CCMP][PMF-OPT][WPS][ESS],2020-03-25 19:34:03,11,-76,39.59337365,-84.14958821,244,21.440000534057617,WIFI
3c:37:86:21:52:66,World Cup_2GEXT,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:03,5,-81,39.59337365,-84.14958821,244,21.440000534057617,WIFI
46:37:86:2d:26:0e,,[WPA2-PSK-CCMP][ESS],2020-03-25 19:34:03,3,-75,39.59337365,-84.14958821,244,21.440000534057617,WIFI
12:02:8e:a6:e2:0f,,[WPA2-PSK-CCMP][ESS],2020-03-25 19:34:03,3,-72,39.59337365,-84.14958821,244,21.440000534057617,WIFI
3c:37:86:c9:5d:1f,ORBI77,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:03,4,-77,39.59337365,-84.14958821,244,21.440000534057617,WIFI
42:37:86:2d:26:0e,ORBI60,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:03,3,-74,39.59337365,-84.14958821,244,21.440000534057617,WIFI
78:d2:94:02:5b:f4,NETGEAR16,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:03,2,-79,39.59337365,-84.14958821,244,21.440000534057617,WIFI
f4:f2:6d:2d:5b:31,sdhz,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:03,11,-80,39.59337365,-84.14958821,244,21.440000534057617,WIFI
ac:3b:77:d6:35:74,MySpectrumWiFi6e-2G,[WPA2-PSK-CCMP][ESS],2020-03-25 19:34:03,11,-80,39.59337365,-84.14958821,244,21.440000534057617,WIFI
310410_17630_83449110,AT&T Mobility,WCDMA;310410,2020-03-25 19:34:03,4435,-89,39.59337365,-84.14958821,244,21.440000534057617,WCDMA
14:cf:e4:af:e8:2b,,Misc,2020-03-25 19:34:05,0,-52,39.59339577,-84.14962339,261,13.93600082397461,BLE
4c:c1:b9:e5:50:0a,,Misc,2020-03-25 19:34:05,0,-73,39.59339577,-84.14962339,261,13.93600082397461,BLE
32:da:f3:b3:33:9e,,Misc,2020-03-25 19:34:05,0,-73,39.59339577,-84.14962339,261,13.93600082397461,BLE
77:a1:05:13:ae:2c,,Misc,2020-03-25 19:34:05,7936,-67,39.59339577,-84.14962339,261,13.93600082397461,BLE
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,2020-03-25 19:34:08,7936,-84,39.59336519,-84.14975238,249,5.360000133514404,BT
4c:c1:b9:e5:50:0a,,Misc,2020-03-25 19:34:15,0,-68,39.59336703,-84.14978193,249,3.2160000801086426,BLE
3c:37:86:2d:26:11,,[WPA2-PSK-CCMP][ESS],2020-03-25 19:34:20,157,-75,39.59336896,-84.14977874,249,3.2160000801086426,WIFI
77:a1:05:13:ae:2c,,Misc,2020-03-25 19:34:20,7936,-61,39.59336896,-84.14977874,249,3.2160000801086426,BLE
32:da:f3:b3:33:9e,,Misc,2020-03-25 19:34:20,0,-67,39.59336896,-84.14977874,249,3.2160000801086426,BLE
fc:ae:34:8f:1d:c0,ATTxDTfRqs,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:34:32,11,-77,39.59336903,-84.14977952,249,4.288000106811523,WIFI
310410_17630_83449110,AT&T Mobility,WCDMA;310410,2020-03-25 19:34:32,4435,-83,39.59336903,-84.14977952,249,4.288000106811523,WCDMA
5c:b9:01:5d:b8:27,HP-Print-27-ENVY 4500 series,[ESS],2020-03-25 19:34:50,3,-78,39.59336894,-84.14978159,249,4.288000106811523,WIFI
34:12:98:07:5f:04,Joellen's Wi-Fi Network,[WPA2-PSK-CCMP][ESS],2020-03-25 19:35:02,6,-82,39.59334928,-84.14981361,250,10.720000267028809,WIFI
4b:34:29:4b:d1:3c,,Misc,2020-03-25 19:35:05,0,-86,39.59335535,-84.14982599,251,12.86400032043457,BLE
4b:34:29:4b:d1:3c,,Misc,2020-03-25 19:35:10,0,-61,39.59339092,-84.14980408,250,10.720000267028809,BLE
47:12:4d:22:9d:09,,Misc,2020-03-25 19:35:15,0,-80,39.59340401,-84.14979767,254,4.288000106811523,BLE
38:3b:c8:dd:57:ce,ATT759,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2020-03-25 19:35:18,6,-73,39.59339899,-84.14978973,254,4.288000106811523,WIFI
12:02:8e:a7:a0:32,,[WPA2-PSK-CCMP][ESS],2020-03-25 19:35:18,3,-79,39.59339899,-84.14978973,254,4.288000106811523,WIFI
0e:02:8e:a7:a0:32,ORBI60,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:35:18,3,-81,39.59339899,-84.14978973,254,4.288000106811523,WIFI
84:a0:6e:cc:49:a6,JZR 2.4G,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:35:18,1,-80,39.59339899,-84.14978973,254,4.288000106811523,WIFI
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,2020-03-25 19:35:25,7936,-54,39.59337731,-84.14977303,255,4.288000106811523,BT
20:0c:c8:24:98:39,NETGEAR39,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:35:30,6,-82,39.59337605,-84.14977142,255,4.288000106811523,WIFI
4b:34:29:4b:d1:3c,,Misc,2020-03-25 19:35:31,0,-55,39.59337602,-84.14977138,255,4.288000106811523,BLE
f4:f2:6d:2d:5b:30,sdhz5G,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:54:46,153,-82,39.59332799,-84.14990658,260,3.2160000801086426,WIFI
f4:f2:6d:2d:5b:31,sdhz,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:54:46,11,-74,39.59332799,-84.14990658,260,3.2160000801086426,WIFI
ac:3b:77:d6:35:74,MySpectrumWiFi6e-2G,[WPA2-PSK-CCMP][ESS],2020-03-25 19:54:46,11,-75,39.59332799,-84.14990658,260,3.2160000801086426,WIFI
10:62:e5:72:b8:4e,DIRECT-4D-HP OfficeJet Pro 6960,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:54:46,6,-78,39.59332799,-84.14990658,260,3.2160000801086426,WIFI
d8:6c:63:d6:e6:21,brownwireless,[WPA2-PSK-CCMP][ESS],2020-03-25 19:54:46,6,-83,39.59332799,-84.14990658,260,3.2160000801086426,WIFI
90:72:40:1e:ce:3a,Home Network,[WPA2-PSK-CCMP][ESS],2020-03-25 19:54:46,11,-85,39.59332799,-84.14990658,260,3.2160000801086426,WIFI
88:1f:a1:3a:0b:04,threl's Network,[WPA2-PSK-CCMP][ESS],2020-03-25 19:56:39,6,-96,39.59338446,-84.14974985,263,9.648000717163086,WIFI
3b:70:0c:34:9a:49,,Misc,2020-03-25 19:57:08,0,-57,39.59338189,-84.14974865,263,9.648000717163086,BLE
25:bd:47:8a:17:b3,,Misc,2020-03-25 19:57:08,0,-76,39.59338189,-84.14974865,263,9.648000717163086,BLE
0e:02:8e:a6:e2:0f,ORBI60,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 19:58:40,3,-65,39.59338095,-84.14974856,263,9.648000717163086,WIFI
0c:ba:3a:51:98:f1,,Misc,2020-03-25 20:01:09,0,-73,39.59338238,-84.14975038,263,9.648000717163086,BLE
1b:f6:09:df:02:e3,,Misc,2020-03-25 20:03:09,0,-57,39.59337429,-84.14975397,263,9.648000717163086,BLE
3e:75:87:80:3f:5b,,Misc,2020-03-25 20:10:40,0,-82,39.5933724,-84.14975518,265,9.648000717163086,BLE
16:19:89:14:c3:67,,Misc,2020-03-25 20:13:10,0,-65,39.59337422,-84.14975165,265,9.648000717163086,BLE
06:b4:1f:f5:49:29,,Misc,2020-03-25 20:13:10,0,-56,39.59337422,-84.14975165,265,9.648000717163086,BLE
d7:da:fb:51:3b:1f,Versa,Uncategorized,2020-03-25 20:13:10,7936,-79,39.59337422,-84.14975165,265,9.648000717163086,BLE
3e:75:87:80:3f:5b,,Misc,2020-03-25 20:13:10,0,-75,39.59337422,-84.14975165,265,9.648000717163086,BLE
d7:da:fb:51:3b:1f,Versa,Uncategorized,2020-03-25 20:15:41,7936,-69,39.59337399,-84.14974933,265,9.648000717163086,BLE
31:ff:bf:11:2e:21,,Misc,2020-03-25 20:20:41,0,-79,39.59337848,-84.14975052,266,9.648000717163086,BLE
09:68:b7:22:54:3a,,Misc,2020-03-25 20:23:12,0,-56,39.59338019,-84.14975126,266,9.648000717163086,BLE
37:1e:2d:9a:23:df,,Misc,2020-03-25 20:30:29,0,-74,39.59338375,-84.14975092,267,9.648000717163086,BLE
0e:77:4f:76:33:5b,,Misc,2020-03-25 20:32:59,0,-56,39.59338599,-84.14975229,267,9.648000717163086,BLE
10:7b:44:11:fd:48,Hilton Hotel,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 20:35:55,157,-50,39.59338694,-84.14975087,267,9.648000717163086,WIFI
10:7b:44:11:fd:44,Hilton Hotel,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 20:35:55,36,-66,39.59338694,-84.14975087,267,9.648000717163086,WIFI
10:7b:44:11:fd:40,Hilton Hotel,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 20:35:55,3,-38,39.59338694,-84.14975087,267,9.648000717163086,WIFI
b0:39:56:d4:87:16,NETGEAR17,[WPA2-PSK-CCMP][PMF-OPT][WPS][ESS],2020-03-25 20:35:55,11,-79,39.59338694,-84.14975087,267,9.648000717163086,WIFI
b4:a5:ef:e3:2f:ad,623009dab2c9741aa6c4373d8cf5b4d7,[WPA2-PSK-CCMP][ESS],2020-03-25 20:35:55,11,-81,39.59338694,-84.14975087,267,9.648000717163086,WIFI
e6:93:68:6c:6e:5c,Kid's Room,Uncategorized;10,2020-03-25 20:35:55,7936,-75,39.59338694,-84.14975087,267,9.648000717163086,BT
27:97:52:24:f5:f0,,Misc,2020-03-25 20:35:55,0,-92,39.59338694,-84.14975087,267,9.648000717163086,BLE
12:02:8e:a6:e2:0f,,[WPA2-PSK-CCMP][ESS],2020-03-25 20:35:55,3,-67,39.59338694,-84.14975087,267,9.648000717163086,WIFI
46:37:86:2d:26:0e,,[WPA2-PSK-CCMP][ESS],2020-03-25 20:35:55,3,-76,39.59338694,-84.14975087,267,9.648000717163086,WIFI
25:e8:51:f2:1f:22,,Misc,1969-12-31 19:00:00,0,-73,39.59339706725071,-84.14976148336585,0,32.63663864135742,BLE
77:a1:05:13:ae:2c,,Misc,1969-12-31 19:00:00,7936,-53,39.593408343692985,-84.14977330108525,0,32.63663864135742,BLE
0d:a8:1d:37:23:5e,,Misc,1969-12-31 19:00:00,0,-56,39.593408343692985,-84.14977330108525,0,32.63663864135742,BLE
13:47:6d:a9:54:c9,,Misc,1969-12-31 19:00:00,0,-77,39.593441167477195,-84.14980770043411,0,32.63663864135742,BLE
10:6c:b7:97:aa:3a,,Misc,1969-12-31 19:00:00,0,-56,39.593451294727906,-84.14981831379994,0,32.63663864135742,BLE
4c:c1:b9:e5:50:0a,,Misc,1969-12-31 19:00:00,0,-76,39.593472626596416,-84.14984066961308,0,32.63663864135742,BLE
36:cc:4c:0d:da:aa,,Misc,1969-12-31 19:00:00,0,-82,39.59348397486317,-84.1498525626046,0,32.63663864135742,BLE
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,1969-12-31 19:00:00,7936,-81,39.59348397486317,-84.1498525626046,0,32.63663864135742,BT
16:21:28:6c:4b:93,,Misc,1969-12-31 19:00:00,0,-56,39.59349424576282,-84.14986332651463,0,32.63663864135742,BLE
36:cc:4c:0d:da:aa,,Misc,1969-12-31 19:00:00,0,-77,39.59349424576282,-84.14986332651463,0,32.63663864135742,BLE
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,1969-12-31 19:00:00,7936,-71,39.59349424576282,-84.14986332651463,0,32.63663864135742,BT
77:a1:05:13:ae:2c,,Misc,1969-12-31 19:00:00,7936,-56,39.59350559402957,-84.14987521950614,0,32.63663864135742,BLE
06:aa:1c:87:dc:1a,,Misc,1969-12-31 19:00:00,0,-77,39.59352706954703,-84.14989772586348,0,32.63663864135742,BLE
0e:e3:c1:c4:be:45,,Misc,1969-12-31 19:00:00,0,-55,39.59353726862221,-84.14990841450143,0,32.63663864135742,BLE
29:46:54:5e:bf:88,,Misc,1969-12-31 19:00:00,0,-75,39.59357016423089,-84.14994288912237,0,32.63663864135742,BLE
3c:f4:1a:ff:f8:86,,Misc,1969-12-31 19:00:00,0,-55,39.5935802914816,-84.1499535024882,0,32.63663864135742,BLE
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,1969-12-31 19:00:00,7936,-68,39.59359156792387,-84.14996532020761,0,32.63663864135742,BT
b8:bc:5b:64:28:1c,,Misc,1969-12-31 19:00:00,0,-95,39.59359156792387,-84.14996532020761,0,32.63663864135742,BLE
77:a1:05:13:ae:2c,,Misc,1969-12-31 19:00:00,7936,-56,39.593602916190626,-84.14997721319912,0,32.63663864135742,BLE
08:02:8e:a6:e2:12,,[WPA2-PSK-CCMP][ESS],1969-12-31 19:00:00,157,-75,39.593609811340045,-84.14998443932055,0,32.63663864135742,WIFI
0e:02:8e:a6:e2:0f,ORBI60,[WPA2-PSK-CCMP][WPS][ESS],1969-12-31 19:00:00,3,-66,39.593609811340045,-84.14998443932055,0,32.63663864135742,WIFI
f4:f2:6d:2d:5b:31,sdhz,[WPA2-PSK-CCMP][WPS][ESS],1969-12-31 19:00:00,11,-72,39.593609811340045,-84.14998443932055,0,32.63663864135742,WIFI
12:02:8e:a7:a0:32,,[WPA2-PSK-CCMP][ESS],1969-12-31 19:00:00,3,-78,39.593609811340045,-84.14998443932055,0,32.63663864135742,WIFI
38:3b:c8:dd:57:ce,ATT759,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1969-12-31 19:00:00,6,-79,39.593609811340045,-84.14998443932055,0,32.63663864135742,WIFI
ac:3b:77:d6:35:74,MySpectrumWiFi6e-2G,[WPA2-PSK-CCMP][ESS],1969-12-31 19:00:00,11,-79,39.593609811340045,-84.14998443932055,0,32.63663864135742,WIFI
5c:b9:01:5d:b8:27,HP-Print-27-ENVY 4500 series,[ESS],1969-12-31 19:00:00,3,-79,39.593609811340045,-84.14998443932055,0,32.63663864135742,WIFI
1d:ae:38:2e:4f:37,,Misc,1969-12-31 19:00:00,0,-80,39.59361289979239,-84.14998767602076,0,32.63663864135742,BLE
10:da:43:a0:e1:bc,NETGEAR11,[WPA2-PSK-CCMP][WPS][ESS],1969-12-31 19:00:00,1,-78,39.593615126351054,-84.1499900094558,0,32.63663864135742,WIFI
68:ff:7b:8f:a0:eb,World Cup S,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1969-12-31 19:00:00,2,-91,39.593615126351054,-84.1499900094558,0,32.63663864135742,WIFI
08:02:8e:a6:e2:12,,[WPA2-PSK-CCMP][ESS],2020-03-25 21:31:32,157,-90,39.59340707,-84.14985004,252,9.648000717163086,WIFI
0e:02:8e:a6:e2:0f,ORBI60,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 21:31:32,3,-66,39.59340707,-84.14985004,252,9.648000717163086,WIFI
f4:f2:6d:2d:5b:31,sdhz,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 21:31:32,11,-71,39.59340707,-84.14985004,252,9.648000717163086,WIFI
ac:3b:77:d6:35:74,MySpectrumWiFi6e-2G,[WPA2-PSK-CCMP][ESS],2020-03-25 21:31:32,11,-89,39.59340707,-84.14985004,252,9.648000717163086,WIFI
5c:b9:01:5d:b8:27,HP-Print-27-ENVY 4500 series,[ESS],2020-03-25 21:31:32,3,-73,39.59340707,-84.14985004,252,9.648000717163086,WIFI
10:da:43:a0:e1:bc,NETGEAR11,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 21:31:32,1,-78,39.59340707,-84.14985004,252,9.648000717163086,WIFI
68:ff:7b:8f:a0:eb,World Cup S,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2020-03-25 21:31:32,2,-91,39.59340707,-84.14985004,252,9.648000717163086,WIFI
42:37:86:2d:26:0e,ORBI60,[WPA2-PSK-CCMP][WPS][ESS],2020-03-25 21:31:32,3,-75,39.59340707,-84.14985004,252,9.648000717163086,WIFI
90:72:40:1e:ce:3a,Home Network,[WPA2-PSK-CCMP][ESS],2020-03-25 21:31:32,11,-78,39.59340707,-84.14985004,252,9.648000717163086,WIFI
1d:ae:38:2e:4f:37,,Misc,1969-12-31 19:00:00,0,-80,39.59340707,-84.14985004,0,6.448700428009033,BLE
77:a1:05:13:ae:2c,,Misc,1969-12-31 19:00:00,7936,-63,39.59340707,-84.14985004,0,6.448700428009033,BLE
1d:4f:7b:17:db:4d,,Misc,1969-12-31 19:00:00,0,-55,39.59340707,-84.14985004,0,6.448700428009033,BLE
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,1969-12-31 19:00:00,7936,-72,39.59340707,-84.14985004,0,6.448700428009033,BT
0c:e0:c6:9d:d4:9b,,Misc,1969-12-31 19:00:00,0,-86,39.593403515670786,-84.14984574968602,0,6.448700428009033,BLE
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,1969-12-31 19:00:00,7936,-62,39.593403515670786,-84.14984574968602,0,6.448700428009033,BT
0c:e0:c6:9d:d4:9b,,Misc,1969-12-31 19:00:00,0,-79,39.593402263577545,-84.14984423832541,0,6.448700428009033,BLE
40:96:9c:69:6e:4f,,Misc,1969-12-31 19:00:00,0,-71,39.593402263577545,-84.14984423832541,0,6.448700428009033,BLE
40:96:9c:69:6e:4f,,Misc,1969-12-31 19:00:00,0,-63,39.593400979172216,-84.14984268796195,0,6.448700428009033,BLE
d3:02:ef:c0:39:0b,Versa,Uncategorized,1969-12-31 19:00:00,7936,-73,39.593400979172216,-84.14984268796195,0,6.448700428009033,BLE
03:76:12:f4:a8:ff,,Misc,1969-12-31 19:00:00,0,-77,39.593400979172216,-84.14984268796195,0,6.448700428009033,BLE
63:22:fc:a8:88:c2,,Misc,1969-12-31 19:00:00,0,-75,39.593399848249284,-84.14984132286204,0,6.448700428009033,BLE
b8:bc:5b:64:28:1c,,Misc,1969-12-31 19:00:00,0,-92,39.59339858,-84.14983979200001,0,6.448700428009033,BLE
11:10:1c:e1:cf:ac,,Misc,1969-12-31 19:00:00,0,-76,39.59339858,-84.14983979200001,0,6.448700428009033,BLE
62:c5:6f:a5:c2:ef,,Misc,1969-12-31 19:00:00,0,-62,39.59339502567079,-84.14983550168601,0,6.448700428009033,BLE
18:ac:d5:74:78:0d,,Misc,1969-12-31 19:00:00,0,-76,39.593393749343484,-84.14983396107327,0,6.448700428009033,BLE
62:c5:6f:a5:c2:ef,,Misc,1969-12-31 19:00:00,0,-54,39.593393749343484,-84.14983396107327,0,6.448700428009033,BLE
23:9c:0c:e6:46:36,,Misc,1969-12-31 19:00:00,0,-84,39.59338892676499,-84.14982813989724,0,6.448700428009033,BLE
23:9c:0c:e6:46:36,,Misc,1969-12-31 19:00:00,0,-77,39.5933876585157,-84.1498266090352,0,6.448700428009033,BLE
35:64:ff:da:20:56,,Misc,1969-12-31 19:00:00,0,-71,39.5933839910942,-84.14982218221122,0,6.448700428009033,BLE
69:16:87:db:01:23,,Misc,1969-12-31 19:00:00,0,-60,39.593380307516654,-84.14981773588582,0,6.448700428009033,BLE
20:48:3e:a7:b2:48,,Misc,1969-12-31 19:00:00,0,-72,39.5933791685157,-84.1498163610352,0,6.448700428009033,BLE
69:16:87:db:01:23,,Misc,1969-12-31 19:00:00,0,-51,39.5933791685157,-84.1498163610352,0,6.448700428009033,BLE
36:74:17:11:74:d2,,Misc,1969-12-31 19:00:00,0,-53,39.5933791685157,-84.1498163610352,0,6.448700428009033,BLE
69:8e:93:ec:74:5c,,Misc,1969-12-31 19:00:00,0,-53,39.593373723929595,-84.14980978905423,0,6.448700428009033,BLE
36:cd:b4:0c:75:da,,Misc,1969-12-31 19:00:00,0,-86,39.593373723929595,-84.14980978905423,0,6.448700428009033,BLE
36:cd:b4:0c:75:da,,Misc,1969-12-31 19:00:00,0,-78,39.593372439524266,-84.14980823869077,0,6.448700428009033,BLE
36:cd:b4:0c:75:da,,Misc,1969-12-31 19:00:00,0,-73,39.593371300523316,-84.14980686384015,0,6.448700428009033,BLE
67:84:35:98:cc:8c,,Misc,1969-12-31 19:00:00,0,-81,39.593370024196005,-84.1498053232274,0,6.448700428009033,BLE
0d:7a:0e:a9:72:6a,,Misc,1969-12-31 19:00:00,0,-77,39.59336887711704,-84.14980393862606,0,6.448700428009033,BLE
57:8a:ae:7f:9c:fd,,Misc,1969-12-31 19:00:00,0,-82,39.59336887711704,-84.14980393862606,0,6.448700428009033,BLE
0d:7a:0e:a9:72:6a,,Misc,1969-12-31 19:00:00,0,-72,39.593367608867744,-84.14980240776403,0,6.448700428009033,BLE
67:84:35:98:cc:8c,,Misc,1969-12-31 19:00:00,0,-75,39.593367608867744,-84.14980240776403,0,6.448700428009033,BLE
5a:7d:30:79:1c:b6,,Misc,1969-12-31 19:00:00,0,-60,39.593366461788776,-84.1498010231627,0,6.448700428009033,BLE
2b:ec:ed:9b:a1:78,,Misc,2020-03-25 23:00:54,0,-78,39.59343775,-84.14981575,267,9.648000717163086,BLE
5a:7d:30:79:1c:b6,,Misc,2020-03-25 23:01:39,0,-54,39.59343684,-84.14981036,268,11.791999816894531,BLE
2b:ec:ed:9b:a1:78,,Misc,2020-03-25 23:01:39,0,-72,39.59343684,-84.14981036,268,11.791999816894531,BLE
00:d7:1d:3c:5b:9e,,Misc,2020-03-25 23:10:40,0,-76,39.59341686,-84.14976617,265,9.648000717163086,BLE
00:d7:1d:3c:5b:9e,,Misc,2020-03-25 23:11:10,0,-71,39.59343154,-84.1497936,269,10.720000267028809,BLE
57:8a:ae:7f:9c:fd,,Misc,2020-03-25 23:19:27,0,-72,39.59341382,-84.14976094,268,10.720000267028809,BLE
08:5c:24:27:78:25,,Misc,2020-03-25 23:21:58,0,-74,39.59341597,-84.14976397,269,10.720000267028809,BLE
7c:76:0e:b8:fa:bb,,Misc,2020-03-25 23:31:59,0,-91,39.59346486,-84.14974747,273,11.791999816894531,BLE
3e:e1:91:ac:d3:e8,,Misc,2020-03-25 23:31:59,0,-75,39.59346486,-84.14974747,273,11.791999816894531,BLE
7c:76:0e:b8:fa:bb,,Misc,2020-03-25 23:34:30,0,-81,39.59346437,-84.149752,273,9.648000717163086,BLE
7c:76:0e:b8:fa:bb,,Misc,2020-03-25 23:37:00,0,-68,39.59344477,-84.14979002,273,9.648000717163086,BLE
24:de:9c:f7:13:dc,,Misc,2020-03-25 23:42:01,0,-75,39.59343304,-84.1497627,271,9.648000717163086,BLE
5c:f3:d8:19:4a:ce,,Misc,2020-03-25 23:52:02,0,-62,39.59342055,-84.14976389,272,9.648000717163086,BLE
20:d2:c7:4d:d8:7b,,Misc,2020-03-25 23:52:02,0,-74,39.59342055,-84.14976389,272,9.648000717163086,BLE
23:39:29:ef:aa:9d,,Misc,2020-03-26 00:02:03,0,-73,39.59334922,-84.14974906,270,9.648000717163086,BLE
6f:fb:5a:67:d7:b4,,Misc,2020-03-26 00:07:03,0,-70,39.59335063,-84.14974591,270,10.720000267028809,BLE
1c:70:ce:92:14:d0,,Misc,2020-03-26 00:12:05,0,-75,39.59335166,-84.14975712,274,11.791999816894531,BLE
6f:fb:5a:67:d7:b4,,Misc,2020-03-26 00:14:35,0,-63,39.59335288,-84.14975596,275,10.720000267028809,BLE
78:05:97:b4:05:e6,,Misc,2020-03-26 00:22:06,0,-69,39.59335079,-84.1497758,276,9.648000717163086,BLE
1e:18:a3:c9:52:22,,Misc,2020-03-26 00:22:06,0,-77,39.59335079,-84.1497758,276,9.648000717163086,BLE
78:05:97:b4:05:e6,,Misc,2020-03-26 00:24:36,0,-63,39.59334865,-84.14977561,276,9.648000717163086,BLE
1e:18:a3:c9:52:22,,Misc,2020-03-26 00:27:07,0,-72,39.59336138,-84.14975626,272,9.648000717163086,BLE
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,2020-03-26 00:31:53,7936,-83,39.59336714,-84.14974258,278,9.648000717163086,BT
3d:a4:d5:78:26:d6,,Misc,2020-03-26 00:31:53,0,-74,39.59336714,-84.14974258,278,9.648000717163086,BLE
7b:5e:43:de:7a:aa,,Misc,2020-03-26 00:36:54,0,-69,39.59336264,-84.14973998,279,9.648000717163086,BLE
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,2020-03-26 00:36:54,7936,-77,39.59336264,-84.14973998,279,9.648000717163086,BT
25:68:dd:a4:f4:19,,Misc,2020-03-26 00:41:55,0,-74,39.59335264,-84.14968849,280,9.648000717163086,BLE
7b:5e:43:de:7a:aa,,Misc,2020-03-26 00:44:25,0,-63,39.59336795,-84.14968591,274,9.648000717163086,BLE
29:cc:f0:98:ef:89,,Misc,2020-03-26 00:51:56,0,-75,39.59333469,-84.14970813,278,9.648000717163086,BLE
50:1d:78:88:f9:ad,,Misc,2020-03-26 00:51:56,0,-69,39.59333469,-84.14970813,278,9.648000717163086,BLE
50:1d:78:88:f9:ad,,Misc,2020-03-26 00:54:31,0,-63,39.59336663,-84.14974161,280,10.720000267028809,BLE
24:4f:99:72:40:90,,Misc,2020-03-26 01:02:02,0,-74,39.59335573,-84.1497267,287,10.720000267028809,BLE
f8:2f:22:40:0d:65,Ionic,Uncategorized;10,2020-03-26 01:07:03,7936,-74,39.59335526,-84.1497525,283,11.791999816894531,BLE
76:6c:f0:07:21:ca,,Misc,2020-03-26 01:07:03,0,-71,39.59335526,-84.1497525,283,11.791999816894531,BLE
07:2b:5b:92:a8:9e,,Misc,2020-03-26 01:12:04,0,-74,39.59335282,-84.14975104,284,10.720000267028809,BLE
76:6c:f0:07:21:ca,,Misc,2020-03-26 01:14:34,0,-64,39.59339981,-84.14972158,287,9.648000717163086,BLE
59:97:58:56:5e:f0,,Misc,2020-03-26 01:22:05,0,-68,39.59337998,-84.14967421,279,9.648000717163086,BLE
0c:99:ec:f8:8f:de,,Misc,2020-03-26 01:22:05,0,-74,39.59337998,-84.14967421,279,9.648000717163086,BLE
59:97:58:56:5e:f0,,Misc,2020-03-26 01:24:35,0,-63,39.59337738,-84.14967669,279,9.648000717163086,BLE
29:ea:38:a9:22:ff,,Misc,2020-03-26 01:32:07,0,-75,39.59337673,-84.14974109,268,9.648000717163086,BLE
